VoterID,BirthYear,LAST4SSN,DriverLicCard,FirstName,LastName,Gender,ResStreetAddress,ResCityDesc,ResState,ResZip5,ResCountyDesc,PartyDesc,Potential Fraud
Voter-ID-1882,B-Year-29,SSN-1670,DL-3374,FN-87,LN-2540,Gender-2,Address-3154,City-97,State-1,Zip-102,County-3,Party-3,0
Voter-ID-2745,B-Year-3,SSN-309,DL-581,FN-661,LN-231,Gender-2,Address-1317,City-193,State-1,Zip-115,County-3,Party-4,0
Voter-ID-4056,B-Year-66,SSN-2164,DL-3397,FN-1085,LN-1593,Gender-2,Address-1872,City-153,State-1,Zip-81,County-34,Party-5,0
Voter-ID-2720,B-Year-1,SSN-589,DL-3614,FN-690,LN-2892,Gender-2,Address-2477,City-189,State-1,Zip-198,County-22,Party-4,0
Voter-ID-3471,B-Year-14,SSN-1178,DL-467,FN-624,LN-2527,Gender-3,Address-134,City-33,State-1,Zip-99,County-37,Party-4,0
Voter-ID-475,B-Year-24,SSN-619,DL-909,FN-1476,LN-635,Gender-3,Address-4010,City-56,State-1,Zip-124,County-22,Party-3,0
Voter-ID-477,B-Year-45,SSN-2678,DL-2159,FN-152,LN-295,Gender-3,Address-3670,City-209,State-1,Zip-47,County-32,Party-3,0
Voter-ID-2935,B-Year-55,SSN-2672,DL-501,FN-1091,LN-3056,Gender-2,Address-153,City-132,State-1,Zip-210,County-23,Party-4,1
Voter-ID-149,B-Year-5,SSN-2957,DL-2277,FN-43,LN-2898,Gender-3,Address-2181,City-16,State-1,Zip-92,County-6,Party-5,0
Voter-ID-1939,B-Year-43,SSN-871,DL-4098,FN-178,LN-2940,Gender-3,Address-3882,City-153,State-1,Zip-166,County-8,Party-4,0
Voter-ID-487,B-Year-25,SSN-1353,DL-3847,FN-510,LN-1102,Gender-2,Address-1022,City-165,State-1,Zip-103,County-43,Party-4,0
Voter-ID-1192,B-Year-6,SSN-3304,DL-3175,FN-172,LN-96,Gender-1,Address-4059,City-193,State-1,Zip-159,County-12,Party-4,0
Voter-ID-508,B-Year-56,SSN-1450,DL-1965,FN-1347,LN-1269,Gender-2,Address-2492,City-123,State-1,Zip-115,County-34,Party-5,0
Voter-ID-402,B-Year-41,SSN-3240,DL-1668,FN-1264,LN-3141,Gender-3,Address-269,City-224,State-1,Zip-142,County-8,Party-4,0
Voter-ID-2333,B-Year-42,SSN-1972,DL-3358,FN-671,LN-1444,Gender-1,Address-240,City-196,State-1,Zip-102,County-4,Party-4,0
Voter-ID-706,B-Year-33,SSN-46,DL-3090,FN-771,LN-3069,Gender-3,Address-2290,City-19,State-1,Zip-22,County-10,Party-4,0
Voter-ID-777,B-Year-41,SSN-3131,DL-2946,FN-897,LN-2046,Gender-3,Address-804,City-224,State-1,Zip-18,County-23,Party-4,0
Voter-ID-2036,B-Year-66,SSN-3163,DL-2880,FN-875,LN-87,Gender-3,Address-921,City-43,State-1,Zip-11,County-34,Party-3,0
Voter-ID-144,B-Year-71,SSN-3136,DL-4221,FN-1340,LN-2567,Gender-2,Address-1057,City-56,State-1,Zip-167,County-24,Party-4,0
Voter-ID-3452,B-Year-29,SSN-817,DL-815,FN-1698,LN-915,Gender-3,Address-1004,City-120,State-1,Zip-55,County-22,Party-3,0
Voter-ID-1119,B-Year-22,SSN-1683,DL-2970,FN-21,LN-1894,Gender-3,Address-479,City-56,State-1,Zip-25,County-43,Party-4,0
Voter-ID-818,B-Year-83,SSN-2282,DL-3739,FN-1100,LN-2646,Gender-2,Address-3200,City-136,State-1,Zip-116,County-34,Party-4,0
Voter-ID-3351,B-Year-38,SSN-192,DL-2048,FN-341,LN-1910,Gender-2,Address-2315,City-88,State-1,Zip-159,County-10,Party-4,0
Voter-ID-2860,B-Year-37,SSN-2268,DL-3296,FN-229,LN-492,Gender-3,Address-1093,City-111,State-1,Zip-29,County-34,Party-3,0
Voter-ID-1065,B-Year-55,SSN-2422,DL-883,FN-1132,LN-2161,Gender-3,Address-891,City-56,State-1,Zip-165,County-9,Party-4,1
Voter-ID-1429,B-Year-6,SSN-466,DL-929,FN-821,LN-1894,Gender-3,Address-727,City-97,State-1,Zip-47,County-34,Party-4,0
Voter-ID-3052,B-Year-3,SSN-1478,DL-2468,FN-1025,LN-2192,Gender-3,Address-2725,City-56,State-1,Zip-116,County-34,Party-3,0
Voter-ID-2586,B-Year-8,SSN-3454,DL-2760,FN-886,LN-2857,Gender-2,Address-1087,City-56,State-1,Zip-14,County-8,Party-4,0
Voter-ID-934,B-Year-41,SSN-1975,DL-2334,FN-716,LN-2056,Gender-3,Address-3948,City-101,State-1,Zip-21,County-23,Party-2,0
Voter-ID-631,B-Year-1,SSN-187,DL-1447,FN-931,LN-2557,Gender-1,Address-576,City-60,State-1,Zip-149,County-34,Party-3,0
Voter-ID-4060,B-Year-31,SSN-2483,DL-2151,FN-1290,LN-1151,Gender-3,Address-1679,City-142,State-1,Zip-13,County-7,Party-5,0
Voter-ID-4193,B-Year-9,SSN-3071,DL-3749,FN-233,LN-953,Gender-2,Address-2702,City-19,State-1,Zip-199,County-8,Party-4,0
Voter-ID-3472,B-Year-71,SSN-3314,DL-75,FN-1681,LN-2397,Gender-3,Address-2419,City-19,State-1,Zip-104,County-34,Party-4,0
Voter-ID-4013,B-Year-61,SSN-497,DL-2363,FN-1537,LN-396,Gender-2,Address-1013,City-56,State-1,Zip-149,County-34,Party-4,0
Voter-ID-2601,B-Year-13,SSN-1619,DL-316,FN-1137,LN-143,Gender-2,Address-3449,City-174,State-1,Zip-171,County-10,Party-5,0
Voter-ID-1571,B-Year-73,SSN-1518,DL-516,FN-42,LN-1893,Gender-2,Address-1204,City-91,State-1,Zip-115,County-8,Party-4,0
Voter-ID-1092,B-Year-4,SSN-311,DL-283,FN-552,LN-893,Gender-3,Address-585,City-56,State-1,Zip-192,County-23,Party-3,0
Voter-ID-3712,B-Year-1,SSN-2173,DL-396,FN-1266,LN-2780,Gender-1,Address-3402,City-224,State-1,Zip-47,County-16,Party-5,0
Voter-ID-3299,B-Year-54,SSN-193,DL-3850,FN-787,LN-1812,Gender-3,Address-424,City-165,State-1,Zip-29,County-34,Party-4,0
Voter-ID-1690,B-Year-46,SSN-186,DL-2972,FN-963,LN-345,Gender-3,Address-746,City-56,State-1,Zip-47,County-31,Party-4,0
Voter-ID-1674,B-Year-25,SSN-1353,DL-3847,FN-721,LN-1102,Gender-2,Address-1022,City-165,State-1,Zip-103,County-43,Party-4,1
Voter-ID-1658,B-Year-13,SSN-3420,DL-1144,FN-1426,LN-994,Gender-2,Address-2922,City-177,State-1,Zip-59,County-11,Party-4,1
Voter-ID-2598,B-Year-38,SSN-1713,DL-1817,FN-146,LN-649,Gender-1,Address-3295,City-56,State-1,Zip-149,County-25,Party-5,0
Voter-ID-513,B-Year-56,SSN-1603,DL-715,FN-701,LN-2174,Gender-2,Address-633,City-153,State-1,Zip-199,County-34,Party-4,0
Voter-ID-2703,B-Year-85,SSN-1588,DL-2287,FN-744,LN-2048,Gender-2,Address-986,City-229,State-1,Zip-195,County-14,Party-3,1
Voter-ID-450,B-Year-74,SSN-994,DL-855,FN-132,LN-3173,Gender-2,Address-2143,City-91,State-1,Zip-103,County-8,Party-4,0
Voter-ID-1940,B-Year-49,SSN-1228,DL-1368,FN-1337,LN-1834,Gender-2,Address-2675,City-88,State-1,Zip-81,County-25,Party-3,0
Voter-ID-3192,B-Year-71,SSN-3022,DL-3058,FN-686,LN-804,Gender-2,Address-1559,City-193,State-1,Zip-208,County-34,Party-3,0
Voter-ID-1835,B-Year-4,SSN-62,DL-2902,FN-1697,LN-2338,Gender-3,Address-2642,City-56,State-1,Zip-149,County-8,Party-4,1
Voter-ID-3719,B-Year-83,SSN-1991,DL-3107,FN-247,LN-2365,Gender-4,Address-94,City-33,State-1,Zip-210,County-34,Party-4,1
Voter-ID-1761,B-Year-61,SSN-1811,DL-3209,FN-1206,LN-6,Gender-3,Address-2269,City-91,State-1,Zip-159,County-34,Party-3,0
Voter-ID-2818,B-Year-60,SSN-1428,DL-3307,FN-1760,LN-1348,Gender-2,Address-3705,City-111,State-1,Zip-195,County-23,Party-4,0
Voter-ID-2877,B-Year-53,SSN-3205,DL-3976,FN-314,LN-339,Gender-2,Address-1821,City-56,State-1,Zip-156,County-23,Party-4,0
Voter-ID-4228,B-Year-57,SSN-1355,DL-2806,FN-869,LN-290,Gender-2,Address-2973,City-133,State-1,Zip-16,County-8,Party-4,0
Voter-ID-1316,B-Year-66,SSN-740,DL-767,FN-681,LN-2237,Gender-3,Address-3094,City-56,State-1,Zip-21,County-34,Party-5,0
Voter-ID-66,B-Year-17,SSN-962,DL-495,FN-307,LN-1536,Gender-2,Address-104,City-193,State-1,Zip-174,County-22,Party-4,0
Voter-ID-3240,B-Year-43,SSN-879,DL-3212,FN-674,LN-2744,Gender-2,Address-1922,City-195,State-1,Zip-172,County-34,Party-4,0
Voter-ID-1850,B-Year-61,SSN-1651,DL-2684,FN-61,LN-1030,Gender-2,Address-922,City-88,State-1,Zip-163,County-34,Party-4,0
Voter-ID-2390,B-Year-46,SSN-1514,DL-706,FN-804,LN-3410,Gender-2,Address-408,City-193,State-1,Zip-63,County-34,Party-4,0
Voter-ID-2878,B-Year-55,SSN-155,DL-673,FN-1206,LN-3321,Gender-3,Address-2815,City-120,State-1,Zip-95,County-34,Party-5,0
Voter-ID-2796,B-Year-71,SSN-2657,DL-2035,FN-412,LN-1056,Gender-2,Address-3231,City-13,State-1,Zip-103,County-8,Party-4,0
Voter-ID-1895,B-Year-15,SSN-2251,DL-3197,FN-1093,LN-2389,Gender-2,Address-3291,City-125,State-1,Zip-79,County-6,Party-4,1
Voter-ID-3311,B-Year-85,SSN-2898,DL-2556,FN-486,LN-3365,Gender-3,Address-1155,City-154,State-1,Zip-14,County-8,Party-4,0
Voter-ID-3223,B-Year-38,SSN-1507,DL-147,FN-1629,LN-2668,Gender-3,Address-1386,City-120,State-1,Zip-102,County-34,Party-4,0
Voter-ID-4136,B-Year-52,SSN-1719,DL-2785,FN-445,LN-1013,Gender-3,Address-2062,City-39,State-1,Zip-24,County-2,Party-3,0
Voter-ID-3993,B-Year-79,SSN-2752,DL-331,FN-897,LN-685,Gender-3,Address-522,City-132,State-1,Zip-159,County-34,Party-3,0
Voter-ID-965,B-Year-66,SSN-2625,DL-1912,FN-633,LN-2521,Gender-3,Address-3219,City-111,State-1,Zip-59,County-8,Party-3,0
Voter-ID-3640,B-Year-57,SSN-2725,DL-2859,FN-205,LN-2634,Gender-2,Address-3780,City-157,State-1,Zip-156,County-25,Party-5,0
Voter-ID-3266,B-Year-22,SSN-1845,DL-920,FN-1389,LN-668,Gender-2,Address-639,City-56,State-1,Zip-16,County-23,Party-4,0
Voter-ID-959,B-Year-3,SSN-2741,DL-3416,FN-1290,LN-463,Gender-3,Address-643,City-185,State-1,Zip-185,County-22,Party-4,0
Voter-ID-3827,B-Year-65,SSN-71,DL-3241,FN-148,LN-561,Gender-3,Address-1140,City-56,State-1,Zip-139,County-23,Party-4,0
Voter-ID-1474,B-Year-64,SSN-1479,DL-1810,FN-1132,LN-683,Gender-3,Address-478,City-29,State-1,Zip-83,County-40,Party-4,1
Voter-ID-1009,B-Year-38,SSN-935,DL-103,FN-720,LN-1872,Gender-3,Address-2588,City-111,State-1,Zip-75,County-23,Party-3,0
Voter-ID-724,B-Year-85,SSN-328,DL-3843,FN-1231,LN-2076,Gender-2,Address-1173,City-120,State-1,Zip-63,County-34,Party-5,0
Voter-ID-3446,B-Year-75,SSN-1153,DL-3415,FN-1287,LN-1100,Gender-3,Address-3651,City-60,State-1,Zip-116,County-34,Party-4,0
Voter-ID-3036,B-Year-41,SSN-2045,DL-3111,FN-375,LN-2244,Gender-2,Address-3582,City-91,State-1,Zip-195,County-8,Party-4,0
Voter-ID-615,B-Year-4,SSN-316,DL-1239,FN-1205,LN-3409,Gender-3,Address-536,City-154,State-1,Zip-11,County-34,Party-3,0
Voter-ID-3459,B-Year-51,SSN-1738,DL-4040,FN-1386,LN-1834,Gender-2,Address-3163,City-33,State-1,Zip-158,County-25,Party-4,0
Voter-ID-2885,B-Year-31,SSN-3435,DL-681,FN-1135,LN-2363,Gender-2,Address-2877,City-33,State-1,Zip-67,County-23,Party-4,0
Voter-ID-3540,B-Year-54,SSN-2131,DL-277,FN-161,LN-2194,Gender-2,Address-2579,City-91,State-1,Zip-213,County-29,Party-4,0
Voter-ID-1923,B-Year-12,SSN-2484,DL-3917,FN-1290,LN-1334,Gender-3,Address-2734,City-224,State-1,Zip-24,County-24,Party-4,0
Voter-ID-3681,B-Year-3,SSN-1926,DL-4169,FN-967,LN-2199,Gender-2,Address-1151,City-16,State-1,Zip-16,County-2,Party-4,0
Voter-ID-4103,B-Year-59,SSN-1193,DL-3487,FN-1752,LN-1981,Gender-3,Address-3625,City-133,State-1,Zip-115,County-34,Party-3,1
Voter-ID-1631,B-Year-18,SSN-513,DL-2898,FN-611,LN-1999,Gender-2,Address-3690,City-56,State-1,Zip-177,County-34,Party-4,0
Voter-ID-2544,B-Year-61,SSN-569,DL-4161,FN-663,LN-2714,Gender-2,Address-325,City-91,State-1,Zip-107,County-34,Party-5,0
Voter-ID-1930,B-Year-80,SSN-917,DL-2430,FN-880,LN-1418,Gender-3,Address-2079,City-91,State-1,Zip-89,County-29,Party-3,0
Voter-ID-625,B-Year-67,SSN-2079,DL-3938,FN-229,LN-1847,Gender-1,Address-196,City-144,State-1,Zip-77,County-36,Party-5,1
Voter-ID-1215,B-Year-10,SSN-1920,DL-675,FN-21,LN-934,Gender-3,Address-2150,City-153,State-1,Zip-177,County-34,Party-4,0
Voter-ID-1554,B-Year-22,SSN-886,DL-1718,FN-986,LN-3250,Gender-2,Address-3147,City-193,State-1,Zip-16,County-22,Party-3,0
Voter-ID-2215,B-Year-61,SSN-3070,DL-2321,FN-1655,LN-2991,Gender-3,Address-2743,City-33,State-1,Zip-175,County-39,Party-4,0
Voter-ID-1563,B-Year-59,SSN-688,DL-194,FN-1381,LN-2302,Gender-3,Address-2027,City-193,State-1,Zip-156,County-8,Party-4,0
Voter-ID-715,B-Year-70,SSN-2729,DL-902,FN-875,LN-107,Gender-3,Address-2210,City-190,State-1,Zip-159,County-22,Party-5,0
Voter-ID-3468,B-Year-19,SSN-2190,DL-2740,FN-928,LN-3394,Gender-3,Address-410,City-88,State-1,Zip-208,County-4,Party-5,0
Voter-ID-1429,B-Year-6,SSN-466,DL-929,FN-821,LN-1894,Gender-3,Address-727,City-113,State-1,Zip-47,County-4,Party-4,1
Voter-ID-1904,B-Year-14,SSN-7,DL-281,FN-1187,LN-496,Gender-3,Address-805,City-39,State-1,Zip-67,County-34,Party-2,0
Voter-ID-3224,B-Year-34,SSN-2099,DL-3184,FN-1466,LN-1577,Gender-3,Address-1659,City-91,State-1,Zip-175,County-22,Party-4,0
Voter-ID-2345,B-Year-3,SSN-3282,DL-4147,FN-681,LN-2740,Gender-3,Address-3017,City-74,State-1,Zip-191,County-29,Party-4,0
Voter-ID-1398,B-Year-75,SSN-9,DL-4218,FN-1571,LN-2967,Gender-2,Address-1692,City-56,State-1,Zip-116,County-25,Party-4,0
Voter-ID-53,B-Year-38,SSN-2216,DL-1270,FN-1137,LN-25,Gender-2,Address-411,City-13,State-1,Zip-115,County-15,Party-5,0
Voter-ID-2726,B-Year-3,SSN-2218,DL-4190,FN-233,LN-869,Gender-2,Address-2920,City-150,State-1,Zip-47,County-3,Party-4,0
Voter-ID-595,B-Year-36,SSN-456,DL-3407,FN-580,LN-128,Gender-2,Address-1890,City-165,State-1,Zip-103,County-23,Party-3,0
Voter-ID-2935,B-Year-55,SSN-2672,DL-501,FN-731,LN-3116,Gender-2,Address-2683,City-132,State-1,Zip-210,County-23,Party-4,1
Voter-ID-3521,B-Year-3,SSN-526,DL-418,FN-595,LN-2871,Gender-2,Address-858,City-193,State-1,Zip-45,County-23,Party-4,0
Voter-ID-436,B-Year-22,SSN-2557,DL-1987,FN-1177,LN-2461,Gender-2,Address-3008,City-120,State-1,Zip-199,County-34,Party-5,1
Voter-ID-3577,B-Year-45,SSN-624,DL-1154,FN-1132,LN-2604,Gender-3,Address-496,City-56,State-1,Zip-139,County-22,Party-2,0
Voter-ID-2046,B-Year-16,SSN-43,DL-2318,FN-954,LN-1033,Gender-3,Address-3674,City-56,State-1,Zip-199,County-26,Party-4,0
Voter-ID-2483,B-Year-32,SSN-3197,DL-820,FN-1694,LN-2934,Gender-3,Address-303,City-99,State-1,Zip-26,County-43,Party-3,0
Voter-ID-3050,B-Year-64,SSN-996,DL-3106,FN-861,LN-2734,Gender-3,Address-3280,City-91,State-1,Zip-55,County-8,Party-4,0
Voter-ID-3654,B-Year-71,SSN-1138,DL-859,FN-681,LN-1829,Gender-3,Address-2507,City-153,State-1,Zip-99,County-10,Party-3,0
Voter-ID-1542,B-Year-51,SSN-2513,DL-1936,FN-592,LN-1080,Gender-2,Address-2256,City-128,State-1,Zip-26,County-33,Party-4,0
Voter-ID-1502,B-Year-61,SSN-2092,DL-391,FN-1530,LN-304,Gender-2,Address-3002,City-229,State-1,Zip-192,County-34,Party-4,0
Voter-ID-3282,B-Year-22,SSN-662,DL-1880,FN-807,LN-97,Gender-2,Address-3085,City-160,State-1,Zip-172,County-20,Party-1,0
Voter-ID-2179,B-Year-58,SSN-358,DL-233,FN-1672,LN-2878,Gender-3,Address-1968,City-115,State-1,Zip-16,County-22,Party-4,0
Voter-ID-2191,B-Year-42,SSN-486,DL-2378,FN-410,LN-808,Gender-2,Address-1392,City-119,State-1,Zip-16,County-34,Party-3,0
Voter-ID-4262,B-Year-56,SSN-3390,DL-3448,FN-476,LN-361,Gender-1,Address-657,City-10,State-1,Zip-66,County-34,Party-3,0
Voter-ID-283,B-Year-54,SSN-998,DL-2154,FN-1480,LN-406,Gender-3,Address-2286,City-144,State-1,Zip-63,County-13,Party-4,0
Voter-ID-663,B-Year-72,SSN-2778,DL-2819,FN-893,LN-2020,Gender-2,Address-1863,City-41,State-1,Zip-47,County-36,Party-3,0
Voter-ID-986,B-Year-3,SSN-477,DL-3230,FN-1091,LN-2954,Gender-2,Address-3804,City-94,State-1,Zip-59,County-34,Party-4,0
Voter-ID-350,B-Year-1,SSN-2749,DL-3349,FN-1168,LN-1397,Gender-2,Address-2008,City-193,State-1,Zip-16,County-34,Party-3,0
Voter-ID-1010,B-Year-13,SSN-2665,DL-3053,FN-54,LN-374,Gender-3,Address-3986,City-91,State-1,Zip-59,County-43,Party-4,0
Voter-ID-2204,B-Year-4,SSN-897,DL-1827,FN-1205,LN-1505,Gender-3,Address-139,City-70,State-1,Zip-116,County-34,Party-5,0
Voter-ID-3264,B-Year-45,SSN-2121,DL-874,FN-787,LN-1800,Gender-3,Address-3039,City-55,State-1,Zip-21,County-34,Party-4,0
Voter-ID-115,B-Year-53,SSN-2537,DL-1845,FN-1138,LN-57,Gender-2,Address-1568,City-142,State-1,Zip-177,County-13,Party-5,1
Voter-ID-4210,B-Year-41,SSN-3137,DL-308,FN-864,LN-2498,Gender-3,Address-859,City-52,State-1,Zip-18,County-22,Party-4,0
Voter-ID-2288,B-Year-25,SSN-1814,DL-1548,FN-1158,LN-2947,Gender-2,Address-1017,City-153,State-1,Zip-128,County-8,Party-4,0
Voter-ID-186,B-Year-45,SSN-734,DL-1541,FN-1132,LN-2180,Gender-3,Address-3484,City-118,State-1,Zip-165,County-6,Party-4,0
Voter-ID-1254,B-Year-50,SSN-1566,DL-2976,FN-1132,LN-2944,Gender-3,Address-1095,City-153,State-1,Zip-146,County-34,Party-4,0
Voter-ID-3417,B-Year-24,SSN-1911,DL-144,FN-1072,LN-658,Gender-2,Address-235,City-193,State-1,Zip-201,County-43,Party-4,0
Voter-ID-190,B-Year-80,SSN-3206,DL-1542,FN-1470,LN-2933,Gender-2,Address-4203,City-88,State-1,Zip-165,County-34,Party-3,0
Voter-ID-422,B-Year-42,SSN-1890,DL-1704,FN-716,LN-3234,Gender-3,Address-2696,City-153,State-1,Zip-52,County-7,Party-2,0
Voter-ID-3460,B-Year-14,SSN-323,DL-2314,FN-281,LN-247,Gender-3,Address-3767,City-56,State-1,Zip-167,County-10,Party-4,0
Voter-ID-214,B-Year-6,SSN-2080,DL-436,FN-728,LN-2229,Gender-2,Address-1594,City-188,State-1,Zip-167,County-34,Party-4,0
Voter-ID-335,B-Year-15,SSN-3423,DL-1187,FN-1173,LN-3172,Gender-3,Address-264,City-229,State-1,Zip-45,County-17,Party-4,0
Voter-ID-4299,B-Year-33,SSN-1816,DL-3693,FN-1559,LN-160,Gender-2,Address-2724,City-53,State-1,Zip-116,County-12,Party-4,0
Voter-ID-91,B-Year-58,SSN-1854,DL-2403,FN-771,LN-76,Gender-3,Address-3724,City-56,State-1,Zip-47,County-25,Party-3,0
Voter-ID-3942,B-Year-61,SSN-329,DL-76,FN-1132,LN-2409,Gender-3,Address-1347,City-56,State-1,Zip-16,County-20,Party-4,0
Voter-ID-4214,B-Year-6,SSN-2879,DL-1121,FN-1344,LN-2396,Gender-3,Address-553,City-56,State-1,Zip-24,County-4,Party-4,0
Voter-ID-1790,B-Year-63,SSN-1293,DL-3340,FN-716,LN-92,Gender-3,Address-89,City-98,State-1,Zip-86,County-23,Party-3,0
Voter-ID-3298,B-Year-26,SSN-3375,DL-535,FN-1152,LN-1517,Gender-2,Address-3252,City-118,State-1,Zip-195,County-23,Party-4,0
Voter-ID-3267,B-Year-61,SSN-2640,DL-2747,FN-666,LN-2540,Gender-2,Address-2934,City-136,State-1,Zip-141,County-35,Party-4,1
Voter-ID-2853,B-Year-64,SSN-3403,DL-3631,FN-572,LN-3379,Gender-2,Address-1135,City-211,State-1,Zip-18,County-35,Party-4,0
Voter-ID-4127,B-Year-7,SSN-536,DL-85,FN-544,LN-1760,Gender-2,Address-4127,City-56,State-1,Zip-156,County-34,Party-4,0
Voter-ID-3988,B-Year-14,SSN-970,DL-1864,FN-1158,LN-1648,Gender-2,Address-464,City-185,State-1,Zip-25,County-22,Party-4,0
Voter-ID-2142,B-Year-46,SSN-3264,DL-1651,FN-339,LN-3097,Gender-3,Address-70,City-56,State-1,Zip-167,County-4,Party-4,0
Voter-ID-4279,B-Year-70,SSN-2073,DL-3479,FN-707,LN-336,Gender-3,Address-3683,City-181,State-1,Zip-48,County-23,Party-3,0
Voter-ID-3594,B-Year-32,SSN-519,DL-3963,FN-1037,LN-1490,Gender-2,Address-54,City-14,State-1,Zip-139,County-34,Party-3,0
Voter-ID-522,B-Year-33,SSN-1724,DL-3736,FN-620,LN-2993,Gender-3,Address-3237,City-13,State-1,Zip-44,County-18,Party-4,0
Voter-ID-1763,B-Year-74,SSN-1437,DL-2209,FN-592,LN-3179,Gender-2,Address-3508,City-91,State-1,Zip-16,County-4,Party-4,0
Voter-ID-2354,B-Year-13,SSN-253,DL-98,FN-372,LN-938,Gender-3,Address-501,City-193,State-1,Zip-158,County-8,Party-3,0
Voter-ID-3187,B-Year-40,SSN-674,DL-3872,FN-1557,LN-3023,Gender-2,Address-3672,City-144,State-1,Zip-115,County-34,Party-5,0
Voter-ID-3141,B-Year-36,SSN-2,DL-2006,FN-188,LN-2061,Gender-3,Address-3657,City-229,State-1,Zip-102,County-34,Party-3,0
Voter-ID-3547,B-Year-55,SSN-2614,DL-2302,FN-1676,LN-2954,Gender-2,Address-1521,City-198,State-1,Zip-116,County-34,Party-5,0
Voter-ID-364,B-Year-20,SSN-2608,DL-4265,FN-1209,LN-162,Gender-2,Address-1864,City-153,State-1,Zip-45,County-4,Party-5,0
Voter-ID-2077,B-Year-1,SSN-1258,DL-2863,FN-1020,LN-1096,Gender-1,Address-1793,City-88,State-1,Zip-127,County-10,Party-4,0
Voter-ID-693,B-Year-24,SSN-2456,DL-1605,FN-1361,LN-1998,Gender-2,Address-2005,City-111,State-1,Zip-59,County-3,Party-2,1
Voter-ID-2065,B-Year-25,SSN-655,DL-234,FN-1571,LN-621,Gender-2,Address-389,City-166,State-1,Zip-144,County-10,Party-4,0
Voter-ID-51,B-Year-50,SSN-3241,DL-2958,FN-686,LN-1828,Gender-2,Address-2764,City-54,State-1,Zip-139,County-4,Party-3,0
Voter-ID-4198,B-Year-85,SSN-2907,DL-530,FN-1025,LN-1934,Gender-3,Address-2327,City-125,State-1,Zip-163,County-34,Party-4,0
Voter-ID-2575,B-Year-2,SSN-869,DL-4081,FN-165,LN-872,Gender-2,Address-3855,City-120,State-1,Zip-115,County-8,Party-3,0
Voter-ID-4164,B-Year-60,SSN-819,DL-3516,FN-204,LN-3103,Gender-3,Address-4129,City-125,State-1,Zip-105,County-13,Party-2,1
Voter-ID-3136,B-Year-52,SSN-313,DL-246,FN-1471,LN-748,Gender-2,Address-102,City-229,State-1,Zip-203,County-34,Party-3,0
Voter-ID-4166,B-Year-3,SSN-612,DL-738,FN-1515,LN-1704,Gender-2,Address-1703,City-47,State-1,Zip-25,County-17,Party-4,0
Voter-ID-295,B-Year-3,SSN-567,DL-1517,FN-539,LN-2647,Gender-2,Address-3052,City-139,State-1,Zip-24,County-36,Party-4,0
Voter-ID-3495,B-Year-29,SSN-2245,DL-1292,FN-205,LN-255,Gender-2,Address-3726,City-41,State-1,Zip-21,County-7,Party-5,0
Voter-ID-1454,B-Year-53,SSN-1551,DL-1606,FN-1383,LN-2323,Gender-2,Address-2653,City-60,State-1,Zip-14,County-23,Party-5,0
Voter-ID-344,B-Year-51,SSN-1778,DL-2161,FN-851,LN-3313,Gender-2,Address-2555,City-221,State-1,Zip-149,County-34,Party-3,0
Voter-ID-3589,B-Year-53,SSN-908,DL-2392,FN-716,LN-3188,Gender-3,Address-2119,City-83,State-1,Zip-45,County-25,Party-4,0
Voter-ID-1581,B-Year-34,SSN-75,DL-2555,FN-869,LN-2990,Gender-2,Address-2975,City-13,State-1,Zip-124,County-34,Party-4,0
Voter-ID-280,B-Year-20,SSN-2098,DL-635,FN-1716,LN-1776,Gender-3,Address-2377,City-120,State-1,Zip-156,County-2,Party-4,0
Voter-ID-2587,B-Year-31,SSN-2530,DL-199,FN-1193,LN-3382,Gender-3,Address-3947,City-50,State-1,Zip-25,County-8,Party-4,0
Voter-ID-3555,B-Year-43,SSN-2152,DL-907,FN-361,LN-1338,Gender-3,Address-3637,City-144,State-1,Zip-116,County-8,Party-5,0
Voter-ID-249,B-Year-52,SSN-1777,DL-1015,FN-428,LN-969,Gender-3,Address-472,City-41,State-1,Zip-195,County-8,Party-3,0
Voter-ID-115,B-Year-53,SSN-2537,DL-1845,FN-1138,LN-57,Gender-4,Address-1568,City-52,State-1,Zip-177,County-34,Party-5,1
Voter-ID-1539,B-Year-71,SSN-1671,DL-901,FN-137,LN-3247,Gender-2,Address-729,City-193,State-1,Zip-5,County-8,Party-4,0
Voter-ID-3785,B-Year-55,SSN-2720,DL-932,FN-21,LN-443,Gender-3,Address-1124,City-153,State-1,Zip-24,County-14,Party-3,0
Voter-ID-4313,B-Year-43,SSN-1821,DL-3493,FN-1558,LN-2380,Gender-3,Address-115,City-39,State-1,Zip-199,County-6,Party-3,0
Voter-ID-2109,B-Year-50,SSN-3047,DL-2921,FN-592,LN-2234,Gender-2,Address-459,City-56,State-1,Zip-55,County-23,Party-4,0
Voter-ID-2301,B-Year-45,SSN-2242,DL-105,FN-1390,LN-998,Gender-2,Address-270,City-153,State-1,Zip-195,County-34,Party-4,0
Voter-ID-3379,B-Year-80,SSN-866,DL-3071,FN-310,LN-2080,Gender-3,Address-1714,City-56,State-1,Zip-115,County-15,Party-4,0
Voter-ID-1572,B-Year-56,SSN-3296,DL-3746,FN-1374,LN-2805,Gender-2,Address-845,City-214,State-1,Zip-164,County-34,Party-3,1
